hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP038022.1_3	NZ_CP038022.1	3	368	Paris_II__AriA_AAA21	2.5e-14	50.7	0.798	0.891	1	328
NZ_CP038022.1_50	NZ_CP038022.1	50	143	Veles__VlsC2	1.8e-60	200.7	0.953	0.958	6	142
NZ_CP038022.1_50	NZ_CP038022.1	50	143	Veles__VlsC1	1.4999999999999999e-61	204.2	0.973	0.986	2	142
NZ_CP038022.1_64	NZ_CP038022.1	64	392	Veles__VlsB1	7.6e-130	430.6	0.967	0.967	8	386
NZ_CP038022.1_64	NZ_CP038022.1	64	392	Veles__VlsB2	1.7e-135	449.2	0.933	0.969	7	386
NZ_CP038022.1_116	NZ_CP038022.1	116	377	PsyrTA__PsyrA	3.3e-27	92.8	0.535	0.562	89	300
NZ_CP038022.1_116	NZ_CP038022.1	116	377	ShosTA__ShosA	9.8e-64	212.7	0.894	0.753	7	290
NZ_CP038022.1_150	NZ_CP038022.1	150	431	RM_Type_II__Type_II_MTases_FAM_35	9.3e-16	54.5	0.431	0.814	29	379
NZ_CP038022.1_150	NZ_CP038022.1	150	431	RM_Type_II__Type_II_MTases_FAM_39	9.2e-17	58.6	0.951	0.826	29	384
NZ_CP038022.1_150	NZ_CP038022.1	150	431	RM_Type_II__Type_II_MTases_FAM_5	2.8999999999999997e-67	224.8	0.959	0.847	29	393
NZ_CP038022.1_150	NZ_CP038022.1	150	431	RM_Type_II__Type_II_MTases_FAM_11	2.1e-85	284.4	0.989	0.875	17	393
NZ_CP038022.1_253	NZ_CP038022.1	253	451	Septu__PtuA	1.8e-49	167.0	0.713	0.783	1	353
NZ_CP038022.1_253	NZ_CP038022.1	253	451	Retron_I_A__ATPase_TypeIA	5.7e-80	267.2	0.747	0.86	1	388
NZ_CP038022.1_263	NZ_CP038022.1	263	1235	Gabija__GajB_2	3.1e-45	152.1	0.641	0.629	120	896
NZ_CP038022.1_285	NZ_CP038022.1	285	343	Thoeris__ThsB_Global	2.5e-05	21.6	0.736	0.531	4	185
NZ_CP038022.1_349	NZ_CP038022.1	349	187	DarTG__DarG	2.5e-62	208.1	0.739	0.925	2	174
NZ_CP038022.1_358	NZ_CP038022.1	358	660	Gabija__GajB_3	2.2e-18	63.9	0.666	0.42	23	299
NZ_CP038022.1_358	NZ_CP038022.1	358	660	Gabija__GajB_1	1.9e-35	119.9	0.914	0.879	18	597
NZ_CP038022.1_358	NZ_CP038022.1	358	660	UG35__UvrD	3.9e-56	187.9	0.507	0.623	9	419
NZ_CP038022.1_358	NZ_CP038022.1	358	660	Gabija__GajB_2	9.5e-83	276.0	0.73	0.892	10	598
NZ_CP038022.1_468	NZ_CP038022.1	468	280	Gao_Qat__QatD	7.7e-15	52.2	0.728	0.707	68	265
NZ_CP038022.1_470	NZ_CP038022.1	470	257	CBASS__AG_E1_ThiF	9.800000000000001e-36	120.7	0.791	0.86	29	249
NZ_CP038022.1_522	NZ_CP038022.1	522	920	UG9__DNA_pol	1.6e-34	117.0	0.742	0.44	497	901
NZ_CP038022.1_548	NZ_CP038022.1	548	500	DISARM__drmC	3e-14	50.5	0.46	0.288	303	446
NZ_CP038022.1_609	NZ_CP038022.1	609	635	Gabija__GajB_3	3.8e-15	53.3	0.654	0.447	22	305
NZ_CP038022.1_609	NZ_CP038022.1	609	635	Gabija__GajB_1	1.7e-41	139.8	0.908	0.932	19	610
NZ_CP038022.1_609	NZ_CP038022.1	609	635	UG35__UvrD	2.4e-48	162.1	0.446	0.592	4	379
NZ_CP038022.1_609	NZ_CP038022.1	609	635	Gabija__GajB_2	9.4e-92	305.7	0.768	0.989	4	631
NZ_CP038022.1_610	NZ_CP038022.1	610	424	Gabija__GajA	4e-47	158.6	0.707	0.965	9	417
NZ_CP038022.1_640	NZ_CP038022.1	640	336	CBASS__Cyclase_SMODS	2.9e-11	41.1	0.555	0.286	105	200
NZ_CP038022.1_640	NZ_CP038022.1	640	336	CBASS__Cyclase_II	1.9e-15	54.1	0.893	0.952	13	332
NZ_CP038022.1_641	NZ_CP038022.1	641	298	CBASS__Effector_4TM_S_4TM	3.5e-48	161.8	0.962	0.95	3	285
NZ_CP038022.1_686	NZ_CP038022.1	686	628	UG6__DnaG	4.1e-15	52.9	0.525	0.298	182	368
NZ_CP038022.1_722	NZ_CP038022.1	722	632	Gao_Iet__IetA	4.4000000000000004e-30	102.2	0.558	0.354	165	388
NZ_CP038022.1_785	NZ_CP038022.1	785	896	Dodola__DolB	3.5e-28	96.1	0.448	0.202	561	741
NZ_CP038022.1_796	NZ_CP038022.1	796	254	Zorya__ZorB	1.9e-09	34.6	0.521	0.484	129	251
NZ_CP038022.1_806	NZ_CP038022.1	806	185	Dpd__FolE	1.4e-86	286.1	0.994	0.973	1	180
NZ_CP038022.1_998	NZ_CP038022.1	998	860	Dodola__DolB	2.7e-27	93.1	0.957	0.456	441	832
NZ_CP038022.1_1003	NZ_CP038022.1	1003	487	Zorya__ZorB	5.8e-09	33.0	0.4	0.199	370	466
NZ_CP038022.1_1024	NZ_CP038022.1	1024	513	ShosTA__ShosT	0.00025	18.1	0.523	0.211	287	394
NZ_CP038022.1_1046	NZ_CP038022.1	1046	333	WYL_I_II_III_IV_V_VI_1	1.6e-15	54.7	0.946	0.955	9	326
NZ_CP038022.1_1046	NZ_CP038022.1	1046	333	WYL_I_II_III_IV_V_VI_4	2.5e-24	83.6	0.953	0.523	157	330
NZ_CP038022.1_1080	NZ_CP038022.1	1080	261	CBASS__AG_E1_ThiF	5.8e-62	206.6	0.988	0.9	18	252
NZ_CP038022.1_1092	NZ_CP038022.1	1092	327	Retron_I_A__ATPase_TypeIA	1.2e-09	35.1	0.408	0.709	86	317
NZ_CP038022.1_1092	NZ_CP038022.1	1092	327	Paris_I__AriA_AAA15	2e-50	169.8	0.646	0.887	34	323
NZ_CP038022.1_1092	NZ_CP038022.1	1092	327	Paris_II__AriA_AAA21	1.6e-50	169.9	0.63	0.905	25	320
NZ_CP038022.1_1093	NZ_CP038022.1	1093	343	Paris_I__AriB_DUF4435_I	4.4e-31	106.1	0.873	0.933	13	332
NZ_CP038022.1_1093	NZ_CP038022.1	1093	343	Paris_II__AriB_DUF4435_II	8.7e-32	108.5	0.912	0.939	14	335
NZ_CP038022.1_1124	NZ_CP038022.1	1124	258	Gao_Qat__QatD	7e-13	45.8	0.957	0.984	2	255
NZ_CP038022.1_1130	NZ_CP038022.1	1130	199	Dpd__QueD	5.3e-09	33.8	0.792	0.492	5	102
NZ_CP038022.1_1186	NZ_CP038022.1	1186	759	Dodola__DolB	5.7e-20	69.0	0.488	0.253	424	615
NZ_CP038022.1_1223	NZ_CP038022.1	1223	503	Pycsar__AG_cyclase	7.4e-28	94.9	0.531	0.37	224	409
NZ_CP038022.1_1229	NZ_CP038022.1	1229	406	Dnd__DndA	4.5e-138	457.6	0.979	0.909	5	373
NZ_CP038022.1_1303	NZ_CP038022.1	1303	518	DISARM__drmC	2.1e-13	47.7	0.4	0.243	335	460
NZ_CP038022.1_1351	NZ_CP038022.1	1351	478	TgvAB__TgvA	1.5e-159	529.2	0.928	0.981	9	477
NZ_CP038022.1_1352	NZ_CP038022.1	1352	665	TgvAB__TgvB	5.499999999999999e-227	752.9	0.927	0.985	2	656
