replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP030880.1	NZ_CP030880.1_845	CBASS__Cyclase_SMODS	845	defense-finder-models/DefenseFinder/CBASS/CBASS_I	NZ_CP030880.1_CBASS_I_3	1	1	1.0	2.0	1	CBASS__Cyclase_SMODS	mandatory	435	4.5e-50	167.5	1.0	0.368	1	160		NZ_CP030880.1_CBASS_2	CBASS	CBASS_I	Defense
NZ_CP030880.1	NZ_CP030880.1_846	CBASS__2TM_Gros	846	defense-finder-models/DefenseFinder/CBASS/CBASS_I	NZ_CP030880.1_CBASS_I_3	1	1	1.0	2.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	201	2.3e-23	81.0	0.751	0.866	1	174		NZ_CP030880.1_CBASS_2	CBASS	CBASS_I	Defense
NZ_CP030880.1	NZ_CP030880.1_1064	RM__Type_I_MTases_FAM_3	1064	defense-finder-models/RM/RM/RM_Type_I	NZ_CP030880.1_RM_Type_I_9	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	761	1.3e-288	956.3	0.997	0.996	2	759		NZ_CP030880.1_PrrC_7	RM	RM_Type_I	Defense
NZ_CP030880.1	NZ_CP030880.1_1065	RM__Type_I_S_52	1065	defense-finder-models/RM/RM/RM_Type_I	NZ_CP030880.1_RM_Type_I_9	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	456	1.2e-76	256.3	0.697	0.967	3	443		NZ_CP030880.1_PrrC_7	RM	RM_Type_I	Defense
NZ_CP030880.1	NZ_CP030880.1_1066	AbiD__AbiD	1066	defense-finder-models/DefenseFinder/AbiD/AbiD	NZ_CP030880.1_AbiD_1	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	306	1.5e-89	298.0	0.932	0.98	1	300			AbiD	AbiD	Defense
NZ_CP030880.1	NZ_CP030880.1_1067	RM__Type_I_REases_FAM_1.einsi_trimmed	1067	defense-finder-models/RM/RM/RM_Type_I	NZ_CP030880.1_RM_Type_I_9	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1087	0.0	1417.0	0.994	0.993	4	1082		NZ_CP030880.1_PrrC_7	RM	RM_Type_I	Defense
NZ_CP030880.1	NZ_CP030880.1_1072	RM_Type_III__Type_III_MTases_FAM_1	1072	defense-finder-models/RM/RM/RM_Type_III	NZ_CP030880.1_RM_Type_III_12	1	1	1.0	2.0	1	RM_Type_III__Type_III_MTases_FAM_0	mandatory	457	3.1e-118	393.6	0.607	0.989	1	452			RM	RM_Type_III	Defense
NZ_CP030880.1	NZ_CP030880.1_1073	RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed	1073	defense-finder-models/RM/RM/RM_Type_III	NZ_CP030880.1_RM_Type_III_12	1	1	1.0	2.0	1	RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed	mandatory	946	3.2e-45	152.1	0.925	0.916	29	895			RM	RM_Type_III	Defense
NZ_CP030880.1	NZ_CP030880.1_1204	RM_Type_II__Type_II_REase14	1204	defense-finder-models/RM/RM/RM_Type_II	NZ_CP030880.1_RM_Type_II_11	1	1	1.0	2.0	2	RM_Type_II__Type_II_REase01	mandatory	419	1.7e-18	64.8	0.803	0.821	38	381			RM	RM_Type_II	Defense
NZ_CP030880.1	NZ_CP030880.1_1205	RM_Type_II__Type_II_REase34	1205	defense-finder-models/RM/RM/RM_Type_II	NZ_CP030880.1_RM_Type_II_11	1	1	1.0	2.0	2	RM_Type_II__Type_II_REase01	mandatory	552	6.7e-51	171.4	0.673	0.728	123	524			RM	RM_Type_II	Defense
NZ_CP030880.1	NZ_CP030880.1_1206	RM_Type_II__Type_II_MTases_FAM_2	1206	defense-finder-models/RM/RM/RM_Type_II	NZ_CP030880.1_RM_Type_II_11	1	1	1.0	2.0	2	RM_Type_II__Type_II_MTases_FAM_0	mandatory	431	8.4e-113	374.3	0.991	0.803	73	418			RM	RM_Type_II	Defense
NZ_CP030880.1	NZ_CP030880.1_1239	gcu24__gcu24	1239	defense-finder-models/DefenseFinder/gcu24/gcu24	NZ_CP030880.1_gcu24_6	1	1	1.0	1.0	1	gcu24__gcu24	mandatory	373	5.0999999999999996e-95	316.6	0.879	0.979	1	365			gcu24	gcu24	Defense
NZ_CP030880.1	NZ_CP030880.1_2038	RM__Type_I_REases_FAM_0.einsi_trimmed	2038	defense-finder-models/RM/RM/RM_Type_I	NZ_CP030880.1_RM_Type_I_10	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	959	4.400000000000001e-201	668.3	0.952	0.966	1	926		NZ_CP030880.1_PrrC_8	RM	RM_Type_I	Defense
NZ_CP030880.1	NZ_CP030880.1_2043	RM__Type_I_S_51	2043	defense-finder-models/RM/RM/RM_Type_I	NZ_CP030880.1_RM_Type_I_10	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	420	1.1999999999999999e-61	206.0	0.804	0.967	13	418		NZ_CP030880.1_PrrC_8	RM	RM_Type_I	Defense
NZ_CP030880.1	NZ_CP030880.1_2044	RM__Type_I_MTases_FAM_0	2044	defense-finder-models/RM/RM/RM_Type_I	NZ_CP030880.1_RM_Type_I_10	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	523	1.1e-173	576.3	0.996	0.983	1	514		NZ_CP030880.1_PrrC_8	RM	RM_Type_I	Defense
NZ_CP030880.1	NZ_CP030880.1_2161	cas6f_I_II_III_IV_V_VI_3	2161	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP030880.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas6f_I_II_III_IV_V_VI_3	accessory	204	1.7e-52	175.8	1.0	0.98	4	203		NZ_CP030880.1_CAS_Class1-Type-I_14,NZ_CP030880.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP030880.1	NZ_CP030880.1_2162	cas7f_I-F_2	2162	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP030880.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas7f_I-F_3	mandatory	349	9.6e-127	420.4	1.0	0.96	11	345		NZ_CP030880.1_CAS_Class1-Type-I_14,NZ_CP030880.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP030880.1	NZ_CP030880.1_2163	cas5f_I-F_4	2163	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP030880.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas5f_I-F_4	mandatory	369	4.4e-84	279.7	0.997	0.881	9	333		NZ_CP030880.1_CAS_Class1-Type-I_14,NZ_CP030880.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP030880.1	NZ_CP030880.1_2164	cas8f_I-F_4	2164	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP030880.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas8f_I-F_8	mandatory	444	2.6e-103	343.7	0.997	0.863	46	428		NZ_CP030880.1_CAS_Class1-Type-I_14,NZ_CP030880.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP030880.1	NZ_CP030880.1_2165	cas3f_I-F_1	2165	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP030880.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas3f_I-F_1	mandatory	1171	3.4e-296	982.9	0.999	0.996	2	1167		NZ_CP030880.1_CAS_Class1-Type-I_14,NZ_CP030880.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP030880.1	NZ_CP030880.1_2166	cas1_I-F_1	2166	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP030880.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas1_I-F_1	mandatory	321	3e-139	461.0	0.99	0.925	12	308		NZ_CP030880.1_CAS_Class1-Type-I_14,NZ_CP030880.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP030880.1	NZ_CP030880.1_2459	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2459	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	NZ_CP030880.1_Lamassu-Cap4_nuclease_5	1	1	1.0	2.5	1	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	515	2.5e-79	265.4	0.81	0.984	1	507			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
NZ_CP030880.1	NZ_CP030880.1_2460	Lamassu-Fam__LmuC_acc_Cap4_nuclease	2460	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	NZ_CP030880.1_Lamassu-Cap4_nuclease_5	1	1	1.0	2.5	1	Lamassu-Fam__LmuC_acc_Lipase	accessory	151	7.4e-15	53.3	0.994	0.987	1	149			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
NZ_CP030880.1	NZ_CP030880.1_2461	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	2461	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	NZ_CP030880.1_Lamassu-Cap4_nuclease_5	1	1	1.0	2.5	1	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	mandatory	376	4.8e-44	149.5	0.96	0.965	8	370			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
NZ_CP030880.1	NZ_CP030880.1_2466	DRT2__DRT2	2466	defense-finder-models/DefenseFinder/DRT/DRT_2	NZ_CP030880.1_DRT_2_4	1	1	0.25	1.0	1	DRT2__DRT2	mandatory	467	1.3e-143	477.0	0.81	0.955	21	466			DRT	DRT_2	Defense
