replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP068253.1	NZ_CP068253.1_229	SoFic__SoFic	229	defense-finder-models/DefenseFinder/SoFIC/SoFic	NZ_CP068253.1_SoFic_3	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	240	2.8e-84	280.9	0.637	0.938	5	229			SoFIC	SoFic	Defense
NZ_CP068253.1	NZ_CP068253.1_397	UG17__UG17	397	defense-finder-models/DefenseFinder/All_UG/UG17	NZ_CP068253.1_UG17_4	1	1	0.667	1.5	1	UG17__UG17	mandatory	352	1.9000000000000001e-119	396.9	0.741	0.991	2	350			All_UG	UG17	Defense
NZ_CP068253.1	NZ_CP068253.1_400	AbiA_small__SLATT	400	defense-finder-models/DefenseFinder/All_UG/UG17	NZ_CP068253.1_UG17_4	1	1	0.667	1.5	1	AbiA_small__SLATT	accessory	200	6.6000000000000005e-34	114.8	0.822	0.775	11	165			All_UG	UG17	Defense
NZ_CP068253.1	NZ_CP068253.1_503	RM_Type_IIG__Type_IIG_FAM_2.einsi_trimmed	503	defense-finder-models/RM/RM/RM_Type_IIG	NZ_CP068253.1_RM_Type_IIG_11	1	1	0.167	1.0	1	RM_Type_IIG__Type_IIG_FAM_2.einsi_trimmed	mandatory	1056	6.4e-287	952.7	0.969	0.98	17	1051			RM	RM_Type_IIG	Defense
NZ_CP068253.1	NZ_CP068253.1_629	RM__Type_I_MTases_FAM_3	629	defense-finder-models/RM/RM/RM_Type_I	NZ_CP068253.1_RM_Type_I_9	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	746	5.1e-253	838.7	0.991	0.984	9	742		NZ_CP068253.1_PrrC_7	RM	RM_Type_I	Defense
NZ_CP068253.1	NZ_CP068253.1_630	RM__Type_I_S_04	630	defense-finder-models/RM/RM/RM_Type_I	NZ_CP068253.1_RM_Type_I_9	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	420	2.0000000000000002e-60	202.8	0.771	0.967	9	414		NZ_CP068253.1_PrrC_7	RM	RM_Type_I	Defense
NZ_CP068253.1	NZ_CP068253.1_631	RM__Type_I_REases_FAM_1.einsi_trimmed	631	defense-finder-models/RM/RM/RM_Type_I	NZ_CP068253.1_RM_Type_I_9	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1016	0.0	1091.5	0.993	0.993	3	1011		NZ_CP068253.1_PrrC_7	RM	RM_Type_I	Defense
NZ_CP068253.1	NZ_CP068253.1_765	RM__Type_I_REases_FAM_2.einsi_trimmed	765	defense-finder-models/RM/RM/RM_Type_I	NZ_CP068253.1_RM_Type_I_10	1	1	0.667	2.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	793	5e-211	700.9	0.65	0.695	4	554		NZ_CP068253.1_PrrC_8	RM	RM_Type_I	Defense
NZ_CP068253.1	NZ_CP068253.1_766	RM__Type_I_MTases_FAM_1	766	defense-finder-models/RM/RM/RM_Type_I	NZ_CP068253.1_RM_Type_I_10	1	1	0.667	2.0	1	RM__Type_I_MTases_FAM_0	mandatory	420	4.4e-163	540.9	0.849	0.988	3	417		NZ_CP068253.1_PrrC_8	RM	RM_Type_I	Defense
NZ_CP068253.1	NZ_CP068253.1_952	Wadjet__JetA_I	952	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	NZ_CP068253.1_Wadjet_I_6	1	1	1.0	4.0	1	Wadjet__JetA_I	mandatory	489	1.6000000000000002e-81	272.3	0.974	0.957	8	475		NZ_CP068253.1_Wadjet_5	Wadjet	Wadjet_I	Defense
NZ_CP068253.1	NZ_CP068253.1_953	Wadjet__JetB_I	953	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	NZ_CP068253.1_Wadjet_I_6	1	1	1.0	4.0	1	Wadjet__JetB_I	mandatory	264	1.2e-42	143.5	0.789	0.75	55	252		NZ_CP068253.1_Wadjet_5	Wadjet	Wadjet_I	Defense
NZ_CP068253.1	NZ_CP068253.1_954	Wadjet__JetC_I	954	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	NZ_CP068253.1_Wadjet_I_6	1	1	1.0	4.0	1	Wadjet__JetC_I	mandatory	1126	6.8999999999999995e-208	690.6	0.993	0.975	12	1109		NZ_CP068253.1_Wadjet_5	Wadjet	Wadjet_I	Defense
NZ_CP068253.1	NZ_CP068253.1_955	Wadjet__JetD_I	955	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	NZ_CP068253.1_Wadjet_I_6	1	1	1.0	4.0	1	Wadjet__JetD_I	mandatory	405	1.7e-73	245.6	0.941	0.943	11	392		NZ_CP068253.1_Wadjet_5	Wadjet	Wadjet_I	Defense
NZ_CP068253.1	NZ_CP068253.1_1372	RM_Type_IV__FAM_2	1372	defense-finder-models/RM/RM/RM_Type_IV	NZ_CP068253.1_RM_Type_IV_12	1	1	0.167	1.0	1	RM_Type_IV__FAM_2	mandatory	201	1.6e-52	176.2	0.557	0.93	9	195			RM	RM_Type_IV	Defense
NZ_CP068253.1	NZ_CP068253.1_2255	cas6f_I_II_III_IV_V_VI_3	2255	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP068253.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas6f_I_II_III_IV_V_VI_3	accessory	204	1.2e-50	169.9	1.0	0.98	4	203		NZ_CP068253.1_CAS_Class1-Type-I_14,NZ_CP068253.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP068253.1	NZ_CP068253.1_2256	cas7f_I-F_2	2256	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP068253.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas7f_I-F_3	mandatory	338	5.1e-132	437.8	1.0	0.964	8	333		NZ_CP068253.1_CAS_Class1-Type-I_14,NZ_CP068253.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP068253.1	NZ_CP068253.1_2257	cas5f_I-F_4	2257	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP068253.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas5f_I-F_4	mandatory	295	1.8e-105	350.0	1.0	0.963	5	288		NZ_CP068253.1_CAS_Class1-Type-I_14,NZ_CP068253.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP068253.1	NZ_CP068253.1_2258	cas8f_I-F_8	2258	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP068253.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas8f_I-F_8	mandatory	414	1.3000000000000001e-110	367.5	0.987	0.857	40	394		NZ_CP068253.1_CAS_Class1-Type-I_14,NZ_CP068253.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
