replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP091596.1	NZ_CP091596.1_150	Hypnos__HyoA	150	defense-finder-models/DefenseFinder/Hypnos/Hypnos	NZ_CP091596.1_Hypnos_2	1	1	1.0	1.0	1	Hypnos__HyoA	mandatory	1036	7.299999999999999e-226	750.6	0.722	0.991	4	1030			Hypnos	Hypnos	Defense
NZ_CP091596.1	NZ_CP091596.1_440	VP1839__VP1839	440	defense-finder-models/DefenseFinder/VP1839/VP1839	NZ_CP091596.1_VP1839_4	1	1	1.0	1.0	1	VP1839__VP1839	mandatory	130	4.3e-41	138.3	0.656	0.977	2	128			VP1839	VP1839	Defense
NZ_CP091596.1	NZ_CP091596.1_1081	RM__Type_I_REases_FAM_2.einsi_trimmed	1081	defense-finder-models/RM/RM/RM_Type_I	NZ_CP091596.1_RM_Type_I_6	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1148	8.7e-138	458.8	0.978	0.8	226	1143		NZ_CP091596.1_PrrC_5	RM	RM_Type_I	Defense
NZ_CP091596.1	NZ_CP091596.1_1082	RM__Type_I_S_03	1082	defense-finder-models/RM/RM/RM_Type_I	NZ_CP091596.1_RM_Type_I_6	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	387	2.8e-76	255.5	0.821	0.99	4	386		NZ_CP091596.1_PrrC_5	RM	RM_Type_I	Defense
NZ_CP091596.1	NZ_CP091596.1_1083	RM__Type_I_MTases_FAM_1	1083	defense-finder-models/RM/RM/RM_Type_I	NZ_CP091596.1_RM_Type_I_6	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	494	5.9e-181	600.1	0.998	0.996	1	492		NZ_CP091596.1_PrrC_5	RM	RM_Type_I	Defense
NZ_CP091596.1	NZ_CP091596.1_1091	DS-1__DS-1B	1091	defense-finder-models/DefenseFinder/DS-1/DS-1	NZ_CP091596.1_DS-1_1	1	1	1.0	2.0	1	DS-1__DS-1B	mandatory	418	2.5e-63	212.3	0.94	0.909	14	393			DS-1	DS-1	Defense
NZ_CP091596.1	NZ_CP091596.1_1092	DS-1__DS-1A	1092	defense-finder-models/DefenseFinder/DS-1/DS-1	NZ_CP091596.1_DS-1_1	1	1	1.0	2.0	1	DS-1__DS-1A	mandatory	180	1.1e-15	55.3	0.422	0.894	15	175			DS-1	DS-1	Defense
NZ_CP091596.1	NZ_CP091596.1_1381	RosmerTA__RmrT_2634932349	1381	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	NZ_CP091596.1_RosmerTA_3	1	1	1.0	2.0	1	RosmerTA__RmrT_2585209417	mandatory	252	1.0000000000000001e-39	134.1	0.971	0.865	32	249			RosmerTA	RosmerTA	Defense
NZ_CP091596.1	NZ_CP091596.1_1382	RosmerTA__RmrA_2634932349	1382	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	NZ_CP091596.1_RosmerTA_3	1	1	1.0	2.0	1	RosmerTA__RmrA_2585209417	mandatory	383	6.899999999999999e-129	427.5	0.942	0.961	1	368			RosmerTA	RosmerTA	Defense
NZ_CP091596.1	NZ_CP091596.1_2957	cas1_I-F_1	2957	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP091596.1_CAS_Class1-Subtype-I-F_7	1	1	1.0	6.0	1	cas1_I-F_1	mandatory	316	1.4999999999999999e-140	465.6	0.99	0.94	12	308		NZ_CP091596.1_CAS_Class1-Type-I_8,NZ_CP091596.1_CAS_Cluster_9	Cas	CAS_Class1-Subtype-I-F	Defense
