replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP098791.1	NZ_CP098791.1_539	RM__Type_I_MTases_FAM_3	539	defense-finder-models/RM/RM/RM_Type_I	NZ_CP098791.1_RM_Type_I_7	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	746	8.000000000000001e-254	841.6	0.991	0.984	9	742		NZ_CP098791.1_PrrC_6	RM	RM_Type_I	Defense
NZ_CP098791.1	NZ_CP098791.1_540	RM__Type_I_S_52	540	defense-finder-models/RM/RM/RM_Type_I	NZ_CP098791.1_RM_Type_I_7	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	447	4.1e-73	244.9	0.712	0.973	6	440		NZ_CP098791.1_PrrC_6	RM	RM_Type_I	Defense
NZ_CP098791.1	NZ_CP098791.1_541	RM__Type_I_REases_FAM_1.einsi_trimmed	541	defense-finder-models/RM/RM/RM_Type_I	NZ_CP098791.1_RM_Type_I_7	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1018	0.0	1091.1	0.993	0.991	3	1011		NZ_CP098791.1_PrrC_6	RM	RM_Type_I	Defense
NZ_CP098791.1	NZ_CP098791.1_610	PD-Lambda-2__PD-Lambda-2_A	610	defense-finder-models/DefenseFinder/PD-Lambda-2/PD-Lambda-2	NZ_CP098791.1_PD-Lambda-2_5	1	1	1.0	2.5	1	PD-Lambda-2__PD-Lambda-2_A	mandatory	91	1.0999999999999998e-24	84.1	0.966	0.901	1	82			PD-Lambda-2	PD-Lambda-2	Defense
NZ_CP098791.1	NZ_CP098791.1_611	PD-Lambda-2__PD-Lambda-2_B	611	defense-finder-models/DefenseFinder/PD-Lambda-2/PD-Lambda-2	NZ_CP098791.1_PD-Lambda-2_5	1	1	1.0	2.5	1	PD-Lambda-2__PD-Lambda-2_B	mandatory	408	7.599999999999999e-208	688.0	0.993	0.98	1	400			PD-Lambda-2	PD-Lambda-2	Defense
NZ_CP098791.1	NZ_CP098791.1_612	PD-Lambda-2__PD-Lambda-2_C	612	defense-finder-models/DefenseFinder/PD-Lambda-2/PD-Lambda-2	NZ_CP098791.1_PD-Lambda-2_5	1	1	1.0	2.5	1	PD-Lambda-2__PD-Lambda-2_C	accessory	377	6e-109	362.3	0.963	0.973	5	371			PD-Lambda-2	PD-Lambda-2	Defense
NZ_CP098791.1	NZ_CP098791.1_745	CBASS__Phospholipase	745	defense-finder-models/DefenseFinder/CBASS/CBASS_II	NZ_CP098791.1_CBASS_II_4	1	1	1.0	3.0	2	CBASS__Effector_2TM_S_2TMBeta	mandatory	359	4.7e-104	346.0	0.961	0.955	7	349		NZ_CP098791.1_CBASS_2,NZ_CP098791.1_CBASS_I_3	CBASS	CBASS_II	Defense
NZ_CP098791.1	NZ_CP098791.1_746	CBASS__Cyclase_II	746	defense-finder-models/DefenseFinder/CBASS/CBASS_II	NZ_CP098791.1_CBASS_II_4	1	1	1.0	3.0	2	CBASS__Cyclase_SMODS	mandatory	434	2.3e-50	169.3	0.914	0.901	20	410		NZ_CP098791.1_CBASS_2,NZ_CP098791.1_CBASS_I_3	CBASS	CBASS_II	Defense
NZ_CP098791.1	NZ_CP098791.1_747	CBASS__AG_E2_Prok-E2_B	747	defense-finder-models/DefenseFinder/CBASS/CBASS_II	NZ_CP098791.1_CBASS_II_4	1	1	1.0	3.0	2	CBASS__E2	mandatory	582	2e-20	70.7	0.828	0.204	25	143		NZ_CP098791.1_CBASS_2	CBASS	CBASS_II	Defense
NZ_CP098791.1	NZ_CP098791.1_748	CBASS__Jab	748	defense-finder-models/DefenseFinder/CBASS/CBASS_II	NZ_CP098791.1_CBASS_II_4	1	1	1.0	3.0	2	CBASS__E2	mandatory	158	1.5e-51	172.6	0.744	0.937	7	154		NZ_CP098791.1_CBASS_2	CBASS	CBASS_II	Defense
NZ_CP098791.1	NZ_CP098791.1_750	CBASS__Effector_2TM_S_2TMBeta	750	defense-finder-models/DefenseFinder/CBASS/CBASS_II	NZ_CP098791.1_CBASS_II_4	1	1	1.0	3.0	2	CBASS__Effector_2TM_S_2TMBeta	mandatory	220	1.2e-17	61.9	0.9	0.714	36	192		NZ_CP098791.1_CBASS_2,NZ_CP098791.1_CBASS_I_3	CBASS	CBASS_II	Defense
NZ_CP098791.1	NZ_CP098791.1_2839	cas6f_I_II_III_IV_V_VI_3	2839	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP098791.1_CAS_Class1-Subtype-I-F_8	1	1	1.0	6.0	1	cas6f_I_II_III_IV_V_VI_3	accessory	204	4.1e-51	171.6	1.0	0.98	4	203		NZ_CP098791.1_CAS_Class1-Type-I_9,NZ_CP098791.1_CAS_Cluster_10	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP098791.1	NZ_CP098791.1_2840	cas7f_I-F_2	2840	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP098791.1_CAS_Class1-Subtype-I-F_8	1	1	1.0	6.0	1	cas7f_I-F_3	mandatory	338	3.1e-131	435.4	1.0	0.964	8	333		NZ_CP098791.1_CAS_Class1-Type-I_9,NZ_CP098791.1_CAS_Cluster_10	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP098791.1	NZ_CP098791.1_2841	cas5f_I-F_4	2841	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP098791.1_CAS_Class1-Subtype-I-F_8	1	1	1.0	6.0	1	cas5f_I-F_4	mandatory	295	1.2000000000000001e-106	354.1	1.0	0.963	5	288		NZ_CP098791.1_CAS_Class1-Type-I_9,NZ_CP098791.1_CAS_Cluster_10	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP098791.1	NZ_CP098791.1_2842	cas8f_I-F_8	2842	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP098791.1_CAS_Class1-Subtype-I-F_8	1	1	1.0	6.0	1	cas8f_I-F_8	mandatory	417	1.4000000000000002e-111	371.0	0.989	0.861	40	398		NZ_CP098791.1_CAS_Class1-Type-I_9,NZ_CP098791.1_CAS_Cluster_10	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP098791.1	NZ_CP098791.1_2843	cas3f_I-F_1	2843	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP098791.1_CAS_Class1-Subtype-I-F_8	1	1	1.0	6.0	1	cas3f_I-F_1	mandatory	1125	9.6e-280	928.7	0.999	0.995	1	1119		NZ_CP098791.1_CAS_Class1-Type-I_9,NZ_CP098791.1_CAS_Cluster_10	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP098791.1	NZ_CP098791.1_2844	cas1_I-F_1	2844	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP098791.1_CAS_Class1-Subtype-I-F_8	1	1	1.0	6.0	1	cas1_I-F_1	mandatory	322	5.5999999999999995e-140	463.7	0.99	0.922	12	308		NZ_CP098791.1_CAS_Class1-Type-I_9,NZ_CP098791.1_CAS_Cluster_10	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP098791.1	NZ_CP098791.1_3490	AbiH__AbiH	3490	defense-finder-models/DefenseFinder/AbiH/AbiH	NZ_CP098791.1_AbiH_1	1	1	1.0	1.0	1	AbiH__AbiH	mandatory	475	1.0999999999999999e-25	88.8	0.951	0.853	3	407			AbiH	AbiH	Defense
