replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP050385.1	NZ_CP050385.1_209	RosmerTA__RmrA_2634932349	209	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	NZ_CP050385.1_RosmerTA_3	1	1	1.0	2.0	1	RosmerTA__RmrA_2585209417	mandatory	383	7.1e-129	427.5	0.942	0.961	1	368			RosmerTA	RosmerTA	Defense
NZ_CP050385.1	NZ_CP050385.1_210	RosmerTA__RmrT_2634932349	210	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	NZ_CP050385.1_RosmerTA_3	1	1	1.0	2.0	1	RosmerTA__RmrT_2585209417	mandatory	252	1.0000000000000001e-39	134.1	0.971	0.865	32	249			RosmerTA	RosmerTA	Defense
NZ_CP050385.1	NZ_CP050385.1_492	DS-1__DS-1A	492	defense-finder-models/DefenseFinder/DS-1/DS-1	NZ_CP050385.1_DS-1_1	1	1	1.0	2.0	1	DS-1__DS-1A	mandatory	362	6.2e-23	79.2	0.899	0.97	7	357			DS-1	DS-1	Defense
NZ_CP050385.1	NZ_CP050385.1_493	DS-1__DS-1B	493	defense-finder-models/DefenseFinder/DS-1/DS-1	NZ_CP050385.1_DS-1_1	1	1	1.0	2.0	1	DS-1__DS-1B	mandatory	418	2.6e-63	212.3	0.94	0.909	14	393			DS-1	DS-1	Defense
NZ_CP050385.1	NZ_CP050385.1_501	RM__Type_I_MTases_FAM_1	501	defense-finder-models/RM/RM/RM_Type_I	NZ_CP050385.1_RM_Type_I_6	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	494	6.000000000000001e-181	600.1	0.998	0.996	1	492		NZ_CP050385.1_PrrC_5	RM	RM_Type_I	Defense
NZ_CP050385.1	NZ_CP050385.1_502	RM__Type_I_S_03	502	defense-finder-models/RM/RM/RM_Type_I	NZ_CP050385.1_RM_Type_I_6	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	387	2.8e-76	255.5	0.821	0.99	4	386		NZ_CP050385.1_PrrC_5	RM	RM_Type_I	Defense
NZ_CP050385.1	NZ_CP050385.1_503	RM__Type_I_REases_FAM_2.einsi_trimmed	503	defense-finder-models/RM/RM/RM_Type_I	NZ_CP050385.1_RM_Type_I_6	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1148	8.899999999999999e-138	458.8	0.978	0.8	226	1143		NZ_CP050385.1_PrrC_5	RM	RM_Type_I	Defense
NZ_CP050385.1	NZ_CP050385.1_1585	Hypnos__HyoA	1585	defense-finder-models/DefenseFinder/Hypnos/Hypnos	NZ_CP050385.1_Hypnos_2	1	1	1.0	1.0	1	Hypnos__HyoA	mandatory	1436	0.0	1138.6	0.996	0.996	1	1430			Hypnos	Hypnos	Defense
NZ_CP050385.1	NZ_CP050385.1_1874	VP1839__VP1839	1874	defense-finder-models/DefenseFinder/VP1839/VP1839	NZ_CP050385.1_VP1839_4	1	1	1.0	1.0	1	VP1839__VP1839	mandatory	130	4.4e-41	138.3	0.656	0.977	2	128			VP1839	VP1839	Defense
NZ_CP050385.1	NZ_CP050385.1_2612	cas6f_I_II_III_IV_V_VI_3	2612	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP050385.1_CAS_Class1-Subtype-I-F_7	1	1	1.0	6.0	1	cas6f_I_II_III_IV_V_VI_3	accessory	204	4.3e-51	171.6	1.0	0.98	4	203		NZ_CP050385.1_CAS_Class1-Type-I_8,NZ_CP050385.1_CAS_Cluster_9	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP050385.1	NZ_CP050385.1_2613	cas7f_I-F_2	2613	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP050385.1_CAS_Class1-Subtype-I-F_7	1	1	1.0	6.0	1	cas7f_I-F_3	mandatory	338	3.2e-131	435.4	1.0	0.964	8	333		NZ_CP050385.1_CAS_Class1-Type-I_8,NZ_CP050385.1_CAS_Cluster_9	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP050385.1	NZ_CP050385.1_2614	cas5f_I-F_4	2614	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP050385.1_CAS_Class1-Subtype-I-F_7	1	1	1.0	6.0	1	cas5f_I-F_4	mandatory	295	1.3e-106	354.1	1.0	0.963	5	288		NZ_CP050385.1_CAS_Class1-Type-I_8,NZ_CP050385.1_CAS_Cluster_9	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP050385.1	NZ_CP050385.1_2615	cas8f_I-F_8	2615	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP050385.1_CAS_Class1-Subtype-I-F_7	1	1	1.0	6.0	1	cas8f_I-F_8	mandatory	417	1.0999999999999999e-112	374.7	0.989	0.861	40	398		NZ_CP050385.1_CAS_Class1-Type-I_8,NZ_CP050385.1_CAS_Cluster_9	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP050385.1	NZ_CP050385.1_2616	cas3f_I-F_1	2616	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP050385.1_CAS_Class1-Subtype-I-F_7	1	1	1.0	6.0	1	cas3f_I-F_1	mandatory	1125	7.5e-280	929.1	0.999	0.995	1	1119		NZ_CP050385.1_CAS_Class1-Type-I_8,NZ_CP050385.1_CAS_Cluster_9	Cas	CAS_Class1-Subtype-I-F	Defense
