replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP041035.1	NZ_CP041035.1_80	RM_Type_II__Type_II_MTases_FAM_0	80	defense-finder-models/RM/RM/RM_Type_II	NZ_CP041035.1_RM_Type_II_11	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	356	7.5e-88	293.1	0.975	0.975	1	347			RM	RM_Type_II	Defense
NZ_CP041035.1	NZ_CP041035.1_81	RM_Type_II__Type_II_REase38	81	defense-finder-models/RM/RM/RM_Type_II	NZ_CP041035.1_RM_Type_II_11	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	998	1.1e-114	382.3	0.944	0.989	1	987			RM	RM_Type_II	Defense
NZ_CP041035.1	NZ_CP041035.1_94	Gabija__GajB_2	94	defense-finder-models/DefenseFinder/Gabija/Gabija	NZ_CP041035.1_Gabija_2	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	537	1.4999999999999999e-90	302.3	0.763	0.968	2	521			Gabija	Gabija	Defense
NZ_CP041035.1	NZ_CP041035.1_95	Gabija__GajA	95	defense-finder-models/DefenseFinder/Gabija/Gabija	NZ_CP041035.1_Gabija_2	1	1	1.0	2.0	1	Gabija__GajA	mandatory	623	1.7e-85	285.8	0.881	0.884	2	552			Gabija	Gabija	Defense
NZ_CP041035.1	NZ_CP041035.1_96	RM__Type_I_REases_FAM_2.einsi_trimmed	96	defense-finder-models/RM/RM/RM_Type_I	NZ_CP041035.1_RM_Type_I_10	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1147	6.8e-138	459.2	0.979	0.801	226	1144		NZ_CP041035.1_PrrC_9	RM	RM_Type_I	Defense
NZ_CP041035.1	NZ_CP041035.1_97	RM__Type_I_S_03	97	defense-finder-models/RM/RM/RM_Type_I	NZ_CP041035.1_RM_Type_I_10	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	390	5.0999999999999996e-70	234.8	0.817	0.987	5	389		NZ_CP041035.1_PrrC_9	RM	RM_Type_I	Defense
NZ_CP041035.1	NZ_CP041035.1_98	RM__Type_I_MTases_FAM_1	98	defense-finder-models/RM/RM/RM_Type_I	NZ_CP041035.1_RM_Type_I_10	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	494	3.9e-182	604.0	0.998	0.996	1	492		NZ_CP041035.1_PrrC_9	RM	RM_Type_I	Defense
NZ_CP041035.1	NZ_CP041035.1_715	CapRel__CapRel	715	defense-finder-models/DefenseFinder/CapRel/CapRel	NZ_CP041035.1_CapRel_1	1	1	1.0	1.0	1	CapRel__CapRel	mandatory	357	2.9e-44	149.5	0.925	0.924	21	350			CapRel	CapRel	Defense
NZ_CP041035.1	NZ_CP041035.1_732	VP1839__VP1839	732	defense-finder-models/DefenseFinder/VP1839/VP1839	NZ_CP041035.1_VP1839_8	1	1	1.0	1.0	1	VP1839__VP1839	mandatory	177	5.2e-17	59.8	0.812	0.831	7	153			VP1839	VP1839	Defense
NZ_CP041035.1	NZ_CP041035.1_1086	cas1_I-F_1	1086	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP041035.1_CAS_Class1-Subtype-I-F_12	1	1	1.0	6.0	1	cas1_I-F_1	mandatory	322	3.6e-140	464.4	0.99	0.922	12	308		NZ_CP041035.1_CAS_Class1-Type-I_13,NZ_CP041035.1_CAS_Cluster_14	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP041035.1	NZ_CP041035.1_1087	cas3f_I-F_1	1087	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP041035.1_CAS_Class1-Subtype-I-F_12	1	1	1.0	6.0	1	cas3f_I-F_1	mandatory	1125	3.3e-281	933.6	0.999	0.995	1	1119		NZ_CP041035.1_CAS_Class1-Type-I_13,NZ_CP041035.1_CAS_Cluster_14	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP041035.1	NZ_CP041035.1_1088	cas8f_I-F_8	1088	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP041035.1_CAS_Class1-Subtype-I-F_12	1	1	1.0	6.0	1	cas8f_I-F_8	mandatory	417	3e-112	373.2	0.989	0.861	40	398		NZ_CP041035.1_CAS_Class1-Type-I_13,NZ_CP041035.1_CAS_Cluster_14	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP041035.1	NZ_CP041035.1_1089	cas5f_I-F_4	1089	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP041035.1_CAS_Class1-Subtype-I-F_12	1	1	1.0	6.0	1	cas5f_I-F_4	mandatory	295	1.5e-106	353.9	1.0	0.963	5	288		NZ_CP041035.1_CAS_Class1-Type-I_13,NZ_CP041035.1_CAS_Cluster_14	Cas	CAS_Class1-Subtype-I-F	Defense
