hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP090607.1_12	NZ_CP090607.1	12	361	Paris_II__AriA_AAA21	2.8e-15	54.4	0.798	0.909	1	328
NZ_CP090607.1_84	NZ_CP090607.1	84	143	Veles__VlsC2	1e-61	205.3	0.946	0.951	6	141
NZ_CP090607.1_84	NZ_CP090607.1	84	143	Veles__VlsC1	1.8e-63	211.0	0.98	0.993	1	142
NZ_CP090607.1_95	NZ_CP090607.1	95	392	Veles__VlsB1	9e-129	427.6	0.965	0.964	8	385
NZ_CP090607.1_95	NZ_CP090607.1	95	392	Veles__VlsB2	1.5999999999999999e-133	443.4	0.931	0.967	7	385
NZ_CP090607.1_189	NZ_CP090607.1	189	384	PsyrTA__PsyrA	1.1e-29	101.5	0.608	0.635	79	322
NZ_CP090607.1_189	NZ_CP090607.1	189	384	ShosTA__ShosA	9.1e-64	213.3	0.891	0.734	21	302
NZ_CP090607.1_250	NZ_CP090607.1	250	431	RM_Type_II__Type_II_MTases_FAM_35	2.9e-14	50.1	0.426	0.807	29	376
NZ_CP090607.1_250	NZ_CP090607.1	250	431	RM_Type_II__Type_II_MTases_FAM_39	1.9e-15	54.8	0.951	0.826	29	384
NZ_CP090607.1_250	NZ_CP090607.1	250	431	RM_Type_II__Type_II_MTases_FAM_5	9.7e-66	220.3	0.959	0.847	29	393
NZ_CP090607.1_250	NZ_CP090607.1	250	431	RM_Type_II__Type_II_MTases_FAM_11	8.1e-85	283.0	0.989	0.875	17	393
NZ_CP090607.1_340	NZ_CP090607.1	340	556	Retron_I_A__ATPase_TypeIA	1.9e-08	31.7	0.431	0.408	2	228
NZ_CP090607.1_361	NZ_CP090607.1	361	461	Septu__PtuA	7.599999999999999e-44	149.0	0.71	0.781	1	360
NZ_CP090607.1_361	NZ_CP090607.1	361	461	Retron_I_A__ATPase_TypeIA	2.2e-106	354.9	0.886	0.957	1	441
NZ_CP090607.1_362	NZ_CP090607.1	362	501	Gabija__GajB_3	1.6e-06	25.5	0.562	0.527	214	477
NZ_CP090607.1_372	NZ_CP090607.1	372	1233	Gabija__GajB_2	4.5e-56	188.5	0.733	0.697	8	867
NZ_CP090607.1_417	NZ_CP090607.1	417	232	WYL_I_II_III_IV_V_VI_4	7.3e-14	50.1	0.523	0.392	136	226
NZ_CP090607.1_417	NZ_CP090607.1	417	232	WYL_I_II_III_IV_V_VI_1	7.4e-59	197.7	0.728	0.966	1	224
NZ_CP090607.1_454	NZ_CP090607.1	454	660	Gabija__GajB_3	6.6e-18	62.9	0.683	0.436	23	310
NZ_CP090607.1_454	NZ_CP090607.1	454	660	Gabija__GajB_1	1.4e-38	130.8	0.923	0.885	15	598
NZ_CP090607.1_454	NZ_CP090607.1	454	660	UG35__UvrD	2.3e-55	185.9	0.513	0.63	8	423
NZ_CP090607.1_454	NZ_CP090607.1	454	660	Gabija__GajB_2	1.1e-82	276.3	0.749	0.933	9	624
NZ_CP090607.1_520	NZ_CP090607.1	520	153	PD-T4-9__PD-T4-9_C	4.9e-06	24.6	0.947	0.843	11	139
