replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP090607.1	NZ_CP090607.1_577	RosmerTA__RmrA_2634932349	577	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	NZ_CP090607.1_RosmerTA_5	1	1	1.0	2.0	1	RosmerTA__RmrA_2585209417	mandatory	382	4.3999999999999994e-129	428.2	0.942	0.961	1	367			RosmerTA	RosmerTA	Defense
NZ_CP090607.1	NZ_CP090607.1_578	RosmerTA__RmrT_2634932349	578	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	NZ_CP090607.1_RosmerTA_5	1	1	1.0	2.0	1	RosmerTA__RmrT_2585209417	mandatory	250	2.7e-37	126.3	0.899	0.792	8	205			RosmerTA	RosmerTA	Defense
NZ_CP090607.1	NZ_CP090607.1_1188	Gao_Qat__QatA	1188	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	NZ_CP090607.1_Gao_Qat_4	1	1	1.0	4.0	1	Gao_Qat__QatA	mandatory	598	1.4000000000000001e-80	269.6	0.929	0.982	3	589			Gao_Qat	Gao_Qat	Defense
NZ_CP090607.1	NZ_CP090607.1_1189	Gao_Qat__QatB	1189	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	NZ_CP090607.1_Gao_Qat_4	1	1	1.0	4.0	1	Gao_Qat__QatB	mandatory	255	1.5e-09	35.7	0.826	0.784	37	236			Gao_Qat	Gao_Qat	Defense
NZ_CP090607.1	NZ_CP090607.1_1190	Gao_Qat__QatC	1190	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	NZ_CP090607.1_Gao_Qat_4	1	1	1.0	4.0	1	Gao_Qat__QatC	mandatory	443	1.6e-86	288.8	0.888	0.892	40	434			Gao_Qat	Gao_Qat	Defense
NZ_CP090607.1	NZ_CP090607.1_1191	Gao_Qat__QatD	1191	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	NZ_CP090607.1_Gao_Qat_4	1	1	1.0	4.0	1	Gao_Qat__QatD	mandatory	247	6.1e-76	253.0	0.957	0.972	4	243			Gao_Qat	Gao_Qat	Defense
NZ_CP090607.1	NZ_CP090607.1_1456	RM__Type_I_MTases_FAM_3	1456	defense-finder-models/RM/RM/RM_Type_I	NZ_CP090607.1_RM_Type_I_8	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	762	5.2e-299	991.0	0.997	0.996	2	760		NZ_CP090607.1_PrrC_7	RM	RM_Type_I	Defense
NZ_CP090607.1	NZ_CP090607.1_1457	RM__Type_I_S_52	1457	defense-finder-models/RM/RM/RM_Type_I	NZ_CP090607.1_RM_Type_I_8	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	442	8.299999999999999e-69	230.7	0.651	0.914	3	406		NZ_CP090607.1_PrrC_7	RM	RM_Type_I	Defense
NZ_CP090607.1	NZ_CP090607.1_1461	RM__Type_I_REases_FAM_1.einsi_trimmed	1461	defense-finder-models/RM/RM/RM_Type_I	NZ_CP090607.1_RM_Type_I_8	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1083	0.0	1586.2	0.996	0.998	1	1081		NZ_CP090607.1_PrrC_7	RM	RM_Type_I	Defense
NZ_CP090607.1	NZ_CP090607.1_1462	Zorya__ZorA	1462	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeI	NZ_CP090607.1_Zorya_TypeI_6	1	1	1.0	4.0	1	Zorya__ZorA	mandatory	687	1.4e-108	362.3	0.929	0.967	19	682			Zorya	Zorya_TypeI	Defense
NZ_CP090607.1	NZ_CP090607.1_1463	Zorya__ZorB	1463	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeI	NZ_CP090607.1_Zorya_TypeI_6	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	244	4.0000000000000003e-75	250.4	0.977	0.967	6	241			Zorya	Zorya_TypeI	Defense
